cisco ios_xe 16.9.3;22
cisco ios_xe 16.9.4;22
qualcomm wcd9306_firmware;22
qualcomm qca7500_firmware;22
qualcomm sdw2500_firmware;22
huawei magic_ui 2.1.1;22
netgear r7800_firmware;22
netgear xr500_firmware;22
netgear mr60_firmware;22
netgear ms60_firmware;22
apple macos 12.0;22
google android 8.0;21
qualcomm qca4020_firmware;21
qualcomm qca9985_firmware;21
netgear r9000_firmware;21
netgear rbs50y_firmware;21
netgear r6900_firmware;21
netgear r6800_firmware;21
cisco ios_xe 16.10.1a;20
cisco ios_xe 16.10.1b;20
cisco ios_xe 16.12.1za;20
cisco ios_xe 17.3.1;20
cisco ios_xe 16.9.1s;20
cisco ios_xe 16.9.2s;20
cisco ios_xe 16.9.3s;20
cisco vedge_100b_firmware;20
apple mac_os_x 10.15;20
qualcomm msm8920_firmware;20
qualcomm msm8940_firmware;20
qualcomm sd821_firmware;20
qualcomm ipq4019_firmware;20
qualcomm qca9531_firmware;20
qualcomm qca9558_firmware;20
qualcomm qca9561_firmware;20
qualcomm qca9887_firmware;20
qualcomm qca6174_firmware;20
netgear d7800_firmware;20
netgear r6260_firmware;20
juniper junos 17.2x75;20
dell networking_os10;20
juniper junos_os_evolved 19.3;19
juniper junos_os_evolved 19.2;19
cisco ios_xe 16.10.1c;19
cisco ios_xe 16.10.1d;19
cisco ios_xe 16.10.1f;19
cisco ios_xe 16.10.1g;19
cisco ios_xe 16.10.2;19
cisco ios_xe 16.10.3;19
cisco ios_xe 16.9.3a;19
cisco ios_xe 16.9.5;19
apple mac_os_x 10.15.1;19
apple mac_os_x 10.15.2;19
apple mac_os_x 10.15.3;19
apple mac_os_x 10.15.4;19
apple mac_os_x 10.15.5;19
qualcomm msm8937_firmware;19
qualcomm qsm8250_firmware;19
qualcomm ipq8069_firmware;19
qualcomm ipq5028_firmware;19
qualcomm qcn6122_firmware;19
redhat enterprise_linux 6.0;19
netgear xr300_firmware;19
netgear r8900_firmware;19
netgear r7450_firmware;19
cisco ios_xe 3.15.1xbs;18
cisco ios_xe 3.15.2xbs;18
cisco ios_xe 17.2.2;18
cisco ios_xe 16.8.1;18
cisco ios_xe 16.8.1a;18
cisco ios_xe 16.8.1s;18
cisco ios_xe 16.9.1d;18
cisco vedge_100_firmware;18
cisco vedge_1000_firmware;18
cisco vedge_100m_firmware;18
cisco vedge_100wm_firmware;18
cisco vedge_2000_firmware;18
cisco vedge_5000_firmware;18
qualcomm apq8037_firmware;18
qualcomm mdm9205_firmware;18
qualcomm qca4004_firmware;18
qualcomm qca6694au_firmware;18
qualcomm qca9563_firmware;18
qualcomm qca9896_firmware;18
qualcomm qca9982_firmware;18
linux linux_kernel 5.12;18
netgear rs400_firmware;18
fatpipeinc ipvpn_firmware 6.1.2;18
fatpipeinc ipvpn_firmware 10.2.2;18
fatpipeinc warp_firmware 6.1.2;18
fatpipeinc warp_firmware 10.2.2;18
fatpipeinc mpvpn_firmware 6.1.2;18
fatpipeinc mpvpn_firmware 10.2.2;18
asus z10pr-d16_firmware 1.14.51;18
asus asmb8-ikvm_firmware 1.14.51;18
asus z10pe-d16_ws_firmware 1.14.2;18
siemens apogee_modular_building_controller_firmware;18
netgear xr1000_firmware;18
cisco ios_xe_sd-wan;17
cisco ios_xe 17.3.1a;17
cisco ios_xe 16.9.1a;17
cisco ios_xe 16.9.1b;17
cisco ios_xe 16.9.1c;17
cisco ios_xe 16.9.2a;17
cisco ios_xe 16.9.3h;17
cisco ios_xe 16.9.4c;17
cisco ios_xe 16.9.5f;17
qualcomm qca9882_firmware;17
qualcomm qet4101_firmware;17
qualcomm csr6030_firmware;17
sonicwall sonicos;17
huawei emui 11.0.1;17
amd epyc_7763_firmware;17
amd epyc_7713p_firmware;17
amd epyc_7713_firmware;17
amd epyc_7663_firmware;17
amd epyc_7643_firmware;17
amd epyc_75f3_firmware;17
amd epyc_7543p_firmware;17
amd epyc_7543_firmware;17
amd epyc_7513_firmware;17
amd epyc_7453_firmware;17
amd epyc_74f3_firmware;17
amd epyc_7443p_firmware;17
amd epyc_7443_firmware;17
amd epyc_7413_firmware;17
amd epyc_73f3_firmware;17
amd epyc_7343_firmware;17
amd epyc_7313p_firmware;17
amd epyc_7313_firmware;17
amd epyc_72f3_firmware;17
asus asmb9-ikvm_firmware 1.11.12;17
asus rs720a-e9-rs24-e_firmware 1.10.3;17
asus rs700a-e9-rs4_firmware 1.10.0;17
asus rs700-e9-rs4_firmware 1.09;17
asus esc4000_g4x_firmware 1.11.6;17
asus rs700-e9-rs12_firmware 1.11.5;17
asus rs100-e10-pi2_firmware 1.13.6;17
asus rs300-e10-ps4_firmware 1.13.6;17
asus rs300-e10-rs4_firmware 1.13.6;17
asus rs500a-e9-ps4_firmware 1.14.1;17
asus rs500a-e9-rs4_firmware 1.14.1;17
asus rs500a-e9_rs4_u_firmware 1.14.1;17
asus e700_g4_firmware 1.14.1;17
asus ws_c422_pro\/se_firmware 1.14.1;17
asus ws_x299_pro\/se_firmware 1.14.1;17
asus z11pa-u12_firmware 1.15.1;17
asus z11pa-u12\/10g-2s_firmware 1.15.1;17
asus knpa-u16_firmware 1.13.4;17
asus esc4000_dhd_g4_firmware 1.13.7;17
asus esc4000_g4_firmware 1.15.2;17
